datetime,cash,nav,turnover,accounting_error,daily_return,method
2022-07-25,7185839.021810479,9882483.582380004,0.0,0.0,,cluster_equal
2022-07-26,7185839.021810479,9903502.308404036,0.0,0.0,,cluster_equal
2022-07-27,7185839.021810479,9898502.12969441,0.0,0.0,,cluster_equal
2022-07-28,7185839.021810479,9906637.14710433,0.0,0.0,,cluster_equal
2022-07-29,7185839.021810479,9893922.27062542,0.0,0.0,,cluster_equal
2022-08-01,7185839.021810479,9885581.97619278,0.0,0.0,,cluster_equal
2022-08-02,7185839.021810479,9799877.203651853,0.0,0.0,,cluster_equal
2022-08-03,7185839.021810479,9778083.14974863,0.0,0.0,,cluster_equal
2022-08-04,7185839.021810479,9806160.22284586,0.0,0.0,,cluster_equal
2022-08-05,7143680.772469856,9835338.758428313,0.23523021016559034,-1.862645149230957e-09,0.0029755311884946956,cluster_equal
2022-08-08,7143680.772469856,9842979.5932009,0.0,0.0,,cluster_equal
2022-08-09,7143680.772469856,9841392.747093655,0.0,0.0,,cluster_equal
2022-08-10,7143680.772469856,9836602.093760587,0.0,0.0,,cluster_equal
2022-08-11,7143680.772469856,9893526.576082326,0.0,0.0,,cluster_equal
2022-08-12,7143680.772469856,9908055.861608602,0.0,0.0,,cluster_equal
2022-08-15,7143680.772469856,9902784.72586713,0.0,0.0,,cluster_equal
2022-08-16,7143680.772469856,9910369.79408703,0.0,0.0,,cluster_equal
2022-08-17,7143680.772469856,9929082.927860238,0.0,0.0,,cluster_equal
2022-08-18,7143680.772469856,9911548.339764692,0.0,0.0,,cluster_equal
2022-08-19,7143680.772469856,9908438.964976288,0.0,0.0,,cluster_equal
2022-08-22,7143680.772469856,9923963.63762758,0.0,0.0,,cluster_equal
2022-08-23,7143680.772469856,9930195.861528732,0.0,0.0,,cluster_equal
2022-08-24,7143680.772469856,9895010.709308006,0.0,0.0,,cluster_equal
2022-08-25,7143680.772469856,9921494.134323217,0.0,0.0,,cluster_equal
2022-08-26,7143680.772469856,9920414.6516665,0.0,0.0,,cluster_equal
2022-08-29,7143680.772469856,9942326.055954315,0.0,0.0,,cluster_equal
2022-08-30,7143680.772469856,9953684.487233974,0.0,0.0,,cluster_equal
2022-08-31,7143680.772469856,9929737.566538073,0.0,0.0,,cluster_equal
2022-09-01,7143680.772469856,9934780.778889276,0.0,0.0,,cluster_equal
2022-09-02,8270379.89177738,9946279.371857986,0.26293173125672115,8.381903171539307e-09,0.001157407820527201,cluster_equal
2022-09-05,8270379.89177738,9958535.670966253,0.0,0.0,,cluster_equal
2022-09-06,8270379.89177738,9966418.064007506,0.0,0.0,,cluster_equal
2022-09-07,8270379.89177738,9954585.047030792,0.0,0.0,,cluster_equal
2022-09-08,8270379.89177738,9954096.3490877,0.0,0.0,,cluster_equal
2022-09-09,8270379.89177738,9961372.146836266,0.0,0.0,,cluster_equal
2022-09-13,8270379.89177738,9962723.746124253,0.0,0.0,,cluster_equal
2022-09-14,8270379.89177738,9947471.173188433,0.0,0.0,,cluster_equal
2022-09-15,8270379.89177738,9932936.38956283,0.0,0.0,,cluster_equal
2022-09-16,8270379.89177738,9890245.451352343,0.0,0.0,,cluster_equal
2022-09-19,8270379.89177738,9879839.790222391,0.0,0.0,,cluster_equal
2022-09-20,8270379.89177738,9886676.273635373,0.0,0.0,,cluster_equal
2022-09-21,8270379.89177738,9892024.01981984,0.0,0.0,,cluster_equal
2022-09-22,8270379.89177738,9878202.127570257,0.0,0.0,,cluster_equal
2022-09-23,8270379.89177738,9862250.651070818,0.0,0.0,,cluster_equal
2022-09-26,8270379.89177738,9826256.75274466,0.0,0.0,,cluster_equal
2022-09-27,8270379.89177738,9857775.361231312,0.0,0.0,,cluster_equal
2022-09-28,8270379.89177738,9831987.360948667,0.0,0.0,,cluster_equal
2022-09-29,8270379.89177738,9819567.76313518,0.0,0.0,,cluster_equal
2022-09-30,8270379.89177738,9822693.09613739,0.0,0.0,,cluster_equal
2022-10-10,7940615.031967271,9802640.645531524,0.22237677683232937,-1.862645149230957e-09,-0.0020414412228506595,cluster_equal
2022-10-11,7940615.031967271,9787006.092960346,0.0,0.0,,cluster_equal
2022-10-12,7940615.031967271,9825980.4276384,0.0,0.0,,cluster_equal
2022-10-13,7940615.031967271,9854035.181886662,0.0,0.0,,cluster_equal
2022-10-14,7940615.031967271,9904847.447393049,0.0,0.0,,cluster_equal
2022-10-17,7940615.031967271,9930138.161749352,0.0,0.0,,cluster_equal
2022-10-18,7940615.031967271,9956038.93938731,0.0,0.0,,cluster_equal
2022-10-19,7940615.031967271,9924503.380138386,0.0,0.0,,cluster_equal
2022-10-20,7940615.031967271,9920385.98350655,0.0,0.0,,cluster_equal
2022-10-21,7940615.031967271,9926628.988043178,0.0,0.0,,cluster_equal
2022-10-24,7940615.031967271,9885926.085934747,0.0,0.0,,cluster_equal
2022-10-25,7940615.031967271,9865380.76655339,0.0,0.0,,cluster_equal
2022-10-26,7940615.031967271,9919225.089118589,0.0,0.0,,cluster_equal
2022-10-27,7940615.031967271,9939024.240965355,0.0,0.0,,cluster_equal
2022-10-28,7940615.031967271,9864827.985224832,0.0,0.0,,cluster_equal
2022-10-31,7940615.031967271,9879686.260292638,0.0,0.0,,cluster_equal
2022-11-01,7940615.031967271,9913353.09569906,0.0,0.0,,cluster_equal
2022-11-02,7940615.031967271,9938074.096245278,0.0,0.0,,cluster_equal
2022-11-03,7940615.031967271,9942684.947613586,0.0,0.0,,cluster_equal
2022-11-04,7940615.031967271,9956024.783933867,0.0,0.0,,cluster_equal
2022-11-07,8574458.062076112,9963699.812793275,0.24578383909013793,3.725290298461914e-09,0.0007708929041432278,cluster_equal
2022-11-08,8574458.062076112,9969742.049952885,0.0,0.0,,cluster_equal
2022-11-09,8574458.062076112,9972153.883161684,0.0,0.0,,cluster_equal
2022-11-10,8574458.062076112,9974954.403388044,0.0,0.0,,cluster_equal
2022-11-11,8574458.062076112,9991264.151238939,0.0,0.0,,cluster_equal
2022-11-14,8574458.062076112,10003879.752024552,0.0,0.0,,cluster_equal
2022-11-15,8574458.062076112,10011993.453359148,0.0,0.0,,cluster_equal
2022-11-16,8574458.062076112,10012741.02931573,0.0,0.0,,cluster_equal
2022-11-17,8574458.062076112,10022969.815775296,0.0,0.0,,cluster_equal
2022-11-18,8574458.062076112,10017293.802076122,0.0,0.0,,cluster_equal
2022-11-21,8574458.062076112,10008139.504330894,0.0,0.0,,cluster_equal
2022-11-22,8574458.062076112,10007645.09507074,0.0,0.0,,cluster_equal
2022-11-23,8574458.062076112,10002906.38443484,0.0,0.0,,cluster_equal
2022-11-24,8574458.062076112,10003346.724730274,0.0,0.0,,cluster_equal
2022-11-25,8574458.062076112,10018692.900651237,0.0,0.0,,cluster_equal
2022-11-28,8574458.062076112,10018681.599092027,0.0,0.0,,cluster_equal
2022-11-29,8574458.062076112,10049895.230695149,0.0,0.0,,cluster_equal
2022-11-30,8574458.062076112,10040413.651248356,0.0,0.0,,cluster_equal
2022-12-01,8574458.062076112,10042869.871210596,0.0,0.0,,cluster_equal
2022-12-02,8574458.062076112,10048493.236305853,0.0,0.0,,cluster_equal
2022-12-05,8723562.640085973,10060741.872552194,0.24236838513208805,1.30385160446167e-08,0.0012189525293289094,cluster_equal
2022-12-06,8723562.640085973,10059234.076267637,0.0,0.0,,cluster_equal
2022-12-07,8723562.640085973,10055810.106566705,0.0,0.0,,cluster_equal
2022-12-08,8723562.640085973,10052103.099435724,0.0,0.0,,cluster_equal
2022-12-09,8723562.640085973,10048197.512212552,0.0,0.0,,cluster_equal
2022-12-12,8723562.640085973,10036086.272138514,0.0,0.0,,cluster_equal
2022-12-13,8723562.640085973,10035722.480315126,0.0,0.0,,cluster_equal
2022-12-14,8723562.640085973,10036556.130263366,0.0,0.0,,cluster_equal
2022-12-15,8723562.640085973,10040496.943998493,0.0,0.0,,cluster_equal
2022-12-16,8723562.640085973,10026592.645445623,0.0,0.0,,cluster_equal
2022-12-19,8723562.640085973,9995200.4556121,0.0,0.0,,cluster_equal
2022-12-20,8723562.640085973,9999397.553083457,0.0,0.0,,cluster_equal
2022-12-21,8723562.640085973,9987856.599542655,0.0,0.0,,cluster_equal
2022-12-22,8723562.640085973,9972033.95491258,0.0,0.0,,cluster_equal
2022-12-23,8723562.640085973,9972683.710408367,0.0,0.0,,cluster_equal
2022-12-26,8723562.640085973,9989722.969380178,0.0,0.0,,cluster_equal
2022-12-27,8723562.640085973,9997022.74316565,0.0,0.0,,cluster_equal
2022-12-28,8723562.640085973,9981544.0723987,0.0,0.0,,cluster_equal
2022-12-29,8723562.640085973,9973639.700797357,0.0,0.0,,cluster_equal
2022-12-30,8723562.640085973,9984557.630345382,0.0,0.0,,cluster_equal
2023-01-03,8252958.02774044,10029237.637611352,0.20797102424424319,-5.587935447692871e-09,0.004474911049657138,cluster_equal
2023-01-04,8252958.02774044,10028324.596472703,0.0,0.0,,cluster_equal
2023-01-05,8252958.02774044,10042202.24123808,0.0,0.0,,cluster_equal
2023-01-06,8252958.02774044,10048038.842526697,0.0,0.0,,cluster_equal
2023-01-09,8252958.02774044,10056562.203241013,0.0,0.0,,cluster_equal
2023-01-10,8252958.02774044,10052878.96839144,0.0,0.0,,cluster_equal
2023-01-11,8252958.02774044,10042242.257096492,0.0,0.0,,cluster_equal
2023-01-12,8252958.02774044,10054361.243175589,0.0,0.0,,cluster_equal
2023-01-13,8252958.02774044,10066546.977632366,0.0,0.0,,cluster_equal
2023-01-16,8252958.02774044,10081484.242787085,0.0,0.0,,cluster_equal
2023-01-17,8252958.02774044,10092108.811553441,0.0,0.0,,cluster_equal
2023-01-18,8252958.02774044,10105248.346229516,0.0,0.0,,cluster_equal
2023-01-19,8252958.02774044,10109643.516305707,0.0,0.0,,cluster_equal
2023-01-20,8252958.02774044,10114093.00035002,0.0,0.0,,cluster_equal
2023-01-30,8252958.02774044,10147438.73182895,0.0,0.0,,cluster_equal
2023-01-31,8252958.02774044,10177783.850154899,0.0,0.0,,cluster_equal
2023-02-01,8252958.02774044,10209475.432433806,0.0,0.0,,cluster_equal
2023-02-02,8252958.02774044,10201672.757329665,0.0,0.0,,cluster_equal
2023-02-03,8252958.02774044,10163022.369032227,0.0,0.0,,cluster_equal
2023-02-06,8252958.02774044,10159484.017100058,0.0,0.0,,cluster_equal
2023-02-07,8812731.142416792,10162190.13691266,0.22598356955741283,1.862645149230957e-09,0.0002663639027382647,cluster_equal
2023-02-08,8812731.142416792,10160181.07964118,0.0,0.0,,cluster_equal
2023-02-09,8812731.142416792,10168982.120913463,0.0,0.0,,cluster_equal
2023-02-10,8812731.142416792,10175484.898698526,0.0,0.0,,cluster_equal
2023-02-13,8812731.142416792,10194577.990555959,0.0,0.0,,cluster_equal
2023-02-14,8812731.142416792,10203828.378182845,0.0,0.0,,cluster_equal
2023-02-15,8812731.142416792,10217643.603790002,0.0,0.0,,cluster_equal
2023-02-16,8812731.142416792,10201805.416548448,0.0,0.0,,cluster_equal
2023-02-17,8812731.142416792,10187320.839259224,0.0,0.0,,cluster_equal
2023-02-20,8812731.142416792,10190412.859592037,0.0,0.0,,cluster_equal
2023-02-21,8812731.142416792,10196041.727721887,0.0,0.0,,cluster_equal
2023-02-22,8812731.142416792,10196031.041550832,0.0,0.0,,cluster_equal
2023-02-23,8812731.142416792,10189227.524975138,0.0,0.0,,cluster_equal
2023-02-24,8812731.142416792,10196328.554156618,0.0,0.0,,cluster_equal
2023-02-27,8812731.142416792,10180692.783573465,0.0,0.0,,cluster_equal
2023-02-28,8812731.142416792,10194961.677387552,0.0,0.0,,cluster_equal
2023-03-01,8812731.142416792,10204548.049828606,0.0,0.0,,cluster_equal
2023-03-02,8812731.142416792,10205995.151332216,0.0,0.0,,cluster_equal
2023-03-03,8812731.142416792,10205199.696785407,0.0,0.0,,cluster_equal
2023-03-06,8812731.142416792,10209782.374927597,0.0,0.0,,cluster_equal
2023-03-07,8802537.427928817,10184999.69032384,0.2049704856746291,-1.862645149230957e-09,-0.0024273469985623963,cluster_equal
2023-03-08,8802537.427928817,10192873.785322677,0.0,0.0,,cluster_equal
2023-03-09,8802537.427928817,10195071.875765692,0.0,0.0,,cluster_equal
2023-03-10,8802537.427928817,10182935.49806751,0.0,0.0,,cluster_equal
2023-03-13,8802537.427928817,10174778.210887086,0.0,0.0,,cluster_equal
2023-03-14,8802537.427928817,10163442.3823861,0.0,0.0,,cluster_equal
2023-03-15,8802537.427928817,10181573.393347632,0.0,0.0,,cluster_equal
2023-03-16,8802537.427928817,10173247.268390428,0.0,0.0,,cluster_equal
2023-03-17,8802537.427928817,10178180.207478773,0.0,0.0,,cluster_equal
2023-03-20,8802537.427928817,10175912.286373746,0.0,0.0,,cluster_equal
2023-03-21,8802537.427928817,10185434.451520216,0.0,0.0,,cluster_equal
2023-03-22,8802537.427928817,10182246.851834428,0.0,0.0,,cluster_equal
2023-03-23,8802537.427928817,10180128.250953328,0.0,0.0,,cluster_equal
2023-03-24,8802537.427928817,10180922.486752044,0.0,0.0,,cluster_equal
2023-03-27,8802537.427928817,10176118.633088242,0.0,0.0,,cluster_equal
2023-03-28,8802537.427928817,10170342.121609818,0.0,0.0,,cluster_equal
2023-03-29,8802537.427928817,10160175.71743108,0.0,0.0,,cluster_equal
2023-03-30,8802537.427928817,10150384.3750862,0.0,0.0,,cluster_equal
2023-03-31,8802537.427928817,10160735.17058767,0.0,0.0,,cluster_equal
2023-04-03,8802537.427928817,10169057.970526587,0.0,0.0,,cluster_equal
2023-04-04,8708447.26850945,10160829.61390275,0.17025686709486412,7.450580596923828e-09,-0.0008091562313525813,cluster_equal
2023-04-06,8708447.26850945,10146573.798891487,0.0,0.0,,cluster_equal
2023-04-07,8708447.26850945,10153319.308507027,0.0,0.0,,cluster_equal
2023-04-10,8708447.26850945,10141249.717181506,0.0,0.0,,cluster_equal
2023-04-11,8708447.26850945,10142262.75698501,0.0,0.0,,cluster_equal
2023-04-12,8708447.26850945,10149391.172460796,0.0,0.0,,cluster_equal
2023-04-13,8708447.26850945,10152418.593801143,0.0,0.0,,cluster_equal
2023-04-14,8708447.26850945,10154165.611819508,0.0,0.0,,cluster_equal
2023-04-17,8708447.26850945,10165225.735619249,0.0,0.0,,cluster_equal
2023-04-18,8708447.26850945,10158346.480103912,0.0,0.0,,cluster_equal
2023-04-19,8708447.26850945,10093964.737627985,0.0,0.0,,cluster_equal
2023-04-20,8708447.26850945,10133561.199570777,0.0,0.0,,cluster_equal
2023-04-21,8708447.26850945,10117076.08148414,0.0,0.0,,cluster_equal
2023-04-24,8708447.26850945,10108085.358921768,0.0,0.0,,cluster_equal
2023-04-25,8708447.26850945,10091851.45862061,0.0,0.0,,cluster_equal
2023-04-26,8708447.26850945,10102148.097604098,0.0,0.0,,cluster_equal
2023-04-27,8708447.26850945,10111103.118346216,0.0,0.0,,cluster_equal
2023-04-28,8708447.26850945,10125143.60081661,0.0,0.0,,cluster_equal
2023-05-04,8708447.26850945,10081018.492535831,0.0,0.0,,cluster_equal
2023-05-05,8708447.26850945,10124268.05209923,0.0,0.0,,cluster_equal
2023-05-08,9101787.939062105,10122698.436371373,0.16927064421585253,9.313225746154785e-09,-0.0001550349832480924,cluster_equal
2023-05-09,9101787.939062105,10108862.016371774,0.0,0.0,,cluster_equal
2023-05-10,9101787.939062105,10121673.523046957,0.0,0.0,,cluster_equal
2023-05-11,9101787.939062105,10129824.709250914,0.0,0.0,,cluster_equal
2023-05-12,9101787.939062105,10127092.499778556,0.0,0.0,,cluster_equal
2023-05-15,9101787.939062105,10134881.339242445,0.0,0.0,,cluster_equal
2023-05-16,9101787.939062105,10128287.52372651,0.0,0.0,,cluster_equal
2023-05-17,9101787.939062105,10145391.648204016,0.0,0.0,,cluster_equal
2023-05-18,9101787.939062105,10150071.184945988,0.0,0.0,,cluster_equal
2023-05-19,9101787.939062105,10148547.728828477,0.0,0.0,,cluster_equal
2023-05-22,9101787.939062105,10155466.49760692,0.0,0.0,,cluster_equal
2023-05-23,9101787.939062105,10142391.585715996,0.0,0.0,,cluster_equal
2023-05-24,9101787.939062105,10144981.552853571,0.0,0.0,,cluster_equal
2023-05-25,9101787.939062105,10143424.480720745,0.0,0.0,,cluster_equal
2023-05-26,9101787.939062105,10141762.931885706,0.0,0.0,,cluster_equal
2023-05-29,9101787.939062105,10127148.532606052,0.0,0.0,,cluster_equal
2023-05-30,9101787.939062105,10133197.060320662,0.0,0.0,,cluster_equal
2023-05-31,9101787.939062105,10123871.929443764,0.0,0.0,,cluster_equal
2023-06-01,9101787.939062105,10114648.149379479,0.0,0.0,,cluster_equal
2023-06-02,9101787.939062105,10122363.71652423,0.0,0.0,,cluster_equal
2023-06-05,9317031.260104729,10120625.911792992,0.13072883926355097,1.862645149230957e-09,-0.00017167973606813103,cluster_equal
2023-06-06,9317031.260104729,10111250.151723875,0.0,0.0,,cluster_equal
2023-06-07,9317031.260104729,10116056.941556064,0.0,0.0,,cluster_equal
2023-06-08,9317031.260104729,10121617.047563074,0.0,0.0,,cluster_equal
2023-06-09,9317031.260104729,10118285.840305192,0.0,0.0,,cluster_equal
2023-06-12,9317031.260104729,10118256.486297278,0.0,0.0,,cluster_equal
2023-06-13,9317031.260104729,10120284.383730097,0.0,0.0,,cluster_equal
2023-06-14,9317031.260104729,10120888.933457686,0.0,0.0,,cluster_equal
2023-06-15,9317031.260104729,10122195.390872909,0.0,0.0,,cluster_equal
2023-06-16,9317031.260104729,10124819.251592709,0.0,0.0,,cluster_equal
2023-06-19,9317031.260104729,10112316.763408734,0.0,0.0,,cluster_equal
2023-06-20,9317031.260104729,10101801.231217636,0.0,0.0,,cluster_equal
2023-06-21,9317031.260104729,10095386.595782889,0.0,0.0,,cluster_equal
2023-06-26,9317031.260104729,10083595.206660284,0.0,0.0,,cluster_equal
2023-06-27,9317031.260104729,10101354.92680247,0.0,0.0,,cluster_equal
2023-06-28,9317031.260104729,10104754.821540667,0.0,0.0,,cluster_equal
2023-06-29,9317031.260104729,10104796.076432122,0.0,0.0,,cluster_equal
2023-06-30,9317031.260104729,10114519.203983499,0.0,0.0,,cluster_equal
2023-07-03,9317031.260104729,10121037.824754668,0.0,0.0,,cluster_equal
2023-07-04,9317031.260104729,10119531.03248055,0.0,0.0,,cluster_equal
2023-07-05,9196950.943038346,10134169.931743028,0.11980623467653755,0.0,0.0014465985840144135,cluster_equal
2023-07-06,9196950.943038346,10127794.333041193,0.0,0.0,,cluster_equal
2023-07-07,9196950.943038346,10131761.51741493,0.0,0.0,,cluster_equal
2023-07-10,9196950.943038346,10132935.846686842,0.0,0.0,,cluster_equal
2023-07-11,9196950.943038346,10136875.989676,0.0,0.0,,cluster_equal
2023-07-12,9196950.943038346,10128410.117930653,0.0,0.0,,cluster_equal
2023-07-13,9196950.943038346,10135495.590228321,0.0,0.0,,cluster_equal
2023-07-14,9196950.943038346,10133117.810565712,0.0,0.0,,cluster_equal
2023-07-17,9196950.943038346,10133611.662447931,0.0,0.0,,cluster_equal
2023-07-18,9196950.943038346,10135664.643884184,0.0,0.0,,cluster_equal
2023-07-19,9196950.943038346,10138630.433637382,0.0,0.0,,cluster_equal
2023-07-20,9196950.943038346,10136393.1117152,0.0,0.0,,cluster_equal
2023-07-21,9196950.943038346,10144999.18296087,0.0,0.0,,cluster_equal
2023-07-24,9196950.943038346,10149294.455087664,0.0,0.0,,cluster_equal
2023-07-25,9196950.943038346,10161291.26240957,0.0,0.0,,cluster_equal
2023-07-26,9196950.943038346,10172332.040802123,0.0,0.0,,cluster_equal
2023-07-27,9196950.943038346,10170002.226907494,0.0,0.0,,cluster_equal
2023-07-28,9196950.943038346,10180627.227825405,0.0,0.0,,cluster_equal
2023-07-31,9196950.943038346,10188924.013513805,0.0,0.0,,cluster_equal
2023-08-01,9196950.943038346,10188141.931319715,0.0,0.0,,cluster_equal
2023-08-02,9054330.735235406,10183785.915376736,0.1751143394498589,5.587935447692871e-09,-0.000427557445935145,cluster_equal
2023-08-03,9054330.735235406,10181644.40434475,0.0,0.0,,cluster_equal
2023-08-04,9054330.735235406,10177953.82631619,0.0,0.0,,cluster_equal
2023-08-07,9054330.735235406,10167928.402491404,0.0,0.0,,cluster_equal
2023-08-08,9054330.735235406,10163686.155103637,0.0,0.0,,cluster_equal
2023-08-09,9054330.735235406,10156261.556561781,0.0,0.0,,cluster_equal
2023-08-10,9054330.735235406,10161472.222306324,0.0,0.0,,cluster_equal
2023-08-11,9054330.735235406,10142143.752427889,0.0,0.0,,cluster_equal
2023-08-14,9054330.735235406,10143367.353778077,0.0,0.0,,cluster_equal
2023-08-15,9054330.735235406,10134906.69861932,0.0,0.0,,cluster_equal
2023-08-16,9054330.735235406,10127778.288038565,0.0,0.0,,cluster_equal
2023-08-17,9054330.735235406,10137283.343793942,0.0,0.0,,cluster_equal
2023-08-18,9054330.735235406,10122147.18631406,0.0,0.0,,cluster_equal
2023-08-21,9054330.735235406,10112985.74410279,0.0,0.0,,cluster_equal
2023-08-22,9054330.735235406,10108834.699647618,0.0,0.0,,cluster_equal
2023-08-23,9054330.735235406,10088444.252039982,0.0,0.0,,cluster_equal
2023-08-24,9054330.735235406,10083406.637178851,0.0,0.0,,cluster_equal
2023-08-25,9054330.735235406,10069007.859232021,0.0,0.0,,cluster_equal
2023-08-28,9054330.735235406,10078807.699011756,0.0,0.0,,cluster_equal
2023-08-29,9054330.735235406,10106617.346014572,0.0,0.0,,cluster_equal
2023-08-30,8469734.645164758,10102605.261326581,0.20073132455876253,7.450580596923828e-09,-0.0003969760158747393,cluster_equal
2023-08-31,8469734.645164758,10089993.443921953,0.0,0.0,,cluster_equal
2023-09-01,8469734.645164758,10095350.966138393,0.0,0.0,,cluster_equal
2023-09-04,8469734.645164758,10137853.627429157,0.0,0.0,,cluster_equal
2023-09-05,8469734.645164758,10139983.195436746,0.0,0.0,,cluster_equal
2023-09-06,8469734.645164758,10148903.066629916,0.0,0.0,,cluster_equal
2023-09-07,8469734.645164758,10126522.817683965,0.0,0.0,,cluster_equal
2023-09-08,8469734.645164758,10137183.30404833,0.0,0.0,,cluster_equal
2023-09-11,8469734.645164758,10151998.097340018,0.0,0.0,,cluster_equal
2023-09-12,8469734.645164758,10158463.85737732,0.0,0.0,,cluster_equal
2023-09-13,8469734.645164758,10142830.680853873,0.0,0.0,,cluster_equal
2023-09-14,8469734.645164758,10130538.518051058,0.0,0.0,,cluster_equal
2023-09-15,8469734.645164758,10130367.657170445,0.0,0.0,,cluster_equal
2023-09-18,8469734.645164758,10137195.130781084,0.0,0.0,,cluster_equal
2023-09-19,8469734.645164758,10129016.635710746,0.0,0.0,,cluster_equal
2023-09-20,8469734.645164758,10119994.599024206,0.0,0.0,,cluster_equal
2023-09-21,8469734.645164758,10108147.963158041,0.0,0.0,,cluster_equal
2023-09-22,8469734.645164758,10126487.718192488,0.0,0.0,,cluster_equal
2023-09-25,8469734.645164758,10114238.095525652,0.0,0.0,,cluster_equal
2023-09-26,8469734.645164758,10102906.959158927,0.0,0.0,,cluster_equal
2023-09-27,8637422.623987881,10130138.68040481,0.1927009888886903,-1.862645149230957e-09,0.0026954342305602896,cluster_equal
2023-09-28,8637422.623987881,10130712.100170938,0.0,0.0,,cluster_equal
2023-10-09,8637422.623987881,10113084.14983937,0.0,0.0,,cluster_equal
2023-10-10,8637422.623987881,10119942.763443677,0.0,0.0,,cluster_equal
2023-10-11,8637422.623987881,10112350.394308953,0.0,0.0,,cluster_equal
2023-10-12,8637422.623987881,10116978.599332659,0.0,0.0,,cluster_equal
2023-10-13,8637422.623987881,10101788.631619899,0.0,0.0,,cluster_equal
2023-10-16,8637422.623987881,10113256.782503812,0.0,0.0,,cluster_equal
2023-10-17,8637422.623987881,10103294.708486287,0.0,0.0,,cluster_equal
2023-10-18,8637422.623987881,10074711.967522291,0.0,0.0,,cluster_equal
2023-10-19,8637422.623987881,10062929.21223232,0.0,0.0,,cluster_equal
2023-10-20,8637422.623987881,10069628.361216573,0.0,0.0,,cluster_equal
2023-10-23,8637422.623987881,10031964.043753235,0.0,0.0,,cluster_equal
2023-10-24,8637422.623987881,10068003.53506842,0.0,0.0,,cluster_equal
2023-10-25,8637422.623987881,10100074.597390382,0.0,0.0,,cluster_equal
2023-10-26,8637422.623987881,10101462.249730913,0.0,0.0,,cluster_equal
2023-10-27,8637422.623987881,10122212.16038653,0.0,0.0,,cluster_equal
2023-10-30,8637422.623987881,10138670.215316502,0.0,0.0,,cluster_equal
2023-10-31,8637422.623987881,10131362.133147208,0.0,0.0,,cluster_equal
2023-11-01,8637422.623987881,10125882.481457679,0.0,0.0,,cluster_equal
2023-11-02,8346416.37691591,10118123.703861572,0.24582929059965167,-5.587935447692871e-09,-0.0007662322380607156,cluster_equal
2023-11-03,8346416.37691591,10128351.756278016,0.0,0.0,,cluster_equal
2023-11-06,8346416.37691591,10143723.293358423,0.0,0.0,,cluster_equal
2023-11-07,8346416.37691591,10148824.454915859,0.0,0.0,,cluster_equal
2023-11-08,8346416.37691591,10149317.87050698,0.0,0.0,,cluster_equal
2023-11-09,8346416.37691591,10139035.483000018,0.0,0.0,,cluster_equal
2023-11-10,8346416.37691591,10136930.29890392,0.0,0.0,,cluster_equal
2023-11-13,8346416.37691591,10142266.540599205,0.0,0.0,,cluster_equal
2023-11-14,8346416.37691591,10142824.403119422,0.0,0.0,,cluster_equal
2023-11-15,8346416.37691591,10145018.464210965,0.0,0.0,,cluster_equal
2023-11-16,8346416.37691591,10130510.597798564,0.0,0.0,,cluster_equal
2023-11-17,8346416.37691591,10133776.804760434,0.0,0.0,,cluster_equal
2023-11-20,8346416.37691591,10164923.038351871,0.0,0.0,,cluster_equal
2023-11-21,8346416.37691591,10171258.573195674,0.0,0.0,,cluster_equal
2023-11-22,8346416.37691591,10159062.108219005,0.0,0.0,,cluster_equal
2023-11-23,8346416.37691591,10169078.956792094,0.0,0.0,,cluster_equal
2023-11-24,8346416.37691591,10160923.467690088,0.0,0.0,,cluster_equal
2023-11-27,8346416.37691591,10150023.635480143,0.0,0.0,,cluster_equal
2023-11-28,8346416.37691591,10153745.074731447,0.0,0.0,,cluster_equal
2023-11-29,8346416.37691591,10137808.452415802,0.0,0.0,,cluster_equal
2023-11-30,8404484.569212379,10130777.809208216,0.21445307317470333,-1.4901161193847656e-08,-0.0006935072052884905,cluster_equal
2023-12-01,8404484.569212379,10130641.447817864,0.0,0.0,,cluster_equal
2023-12-04,8404484.569212379,10128549.783095302,0.0,0.0,,cluster_equal
2023-12-05,8404484.569212379,10104465.234869303,0.0,0.0,,cluster_equal
2023-12-06,8404484.569212379,10118142.278196992,0.0,0.0,,cluster_equal
2023-12-07,8404484.569212379,10112591.37693304,0.0,0.0,,cluster_equal
2023-12-08,8404484.569212379,10091829.047753992,0.0,0.0,,cluster_equal
2023-12-11,8404484.569212379,10105451.84065956,0.0,0.0,,cluster_equal
2023-12-12,8404484.569212379,10110965.67203957,0.0,0.0,,cluster_equal
2023-12-13,8404484.569212379,10093788.261439981,0.0,0.0,,cluster_equal
2023-12-14,8404484.569212379,10093068.37226707,0.0,0.0,,cluster_equal
2023-12-15,8404484.569212379,10082837.73709196,0.0,0.0,,cluster_equal
2023-12-18,8404484.569212379,10060647.537391962,0.0,0.0,,cluster_equal
2023-12-19,8404484.569212379,10056231.989574017,0.0,0.0,,cluster_equal
2023-12-20,8404484.569212379,10049449.212422552,0.0,0.0,,cluster_equal
2023-12-21,8404484.569212379,10061542.717016818,0.0,0.0,,cluster_equal
2023-12-22,8404484.569212379,10049130.216104867,0.0,0.0,,cluster_equal
2023-12-25,8404484.569212379,10040740.678485813,0.0,0.0,,cluster_equal
2023-12-26,8404484.569212379,10032836.46639544,0.0,0.0,,cluster_equal
